EAN Final;Libellé;Code Méti;VMJ;Classement;Ligne;Contrôle
3560070609888.0;6X40G QUENELLES NATURE CRF;4499630;169.25525600062502;64;64;
3095758914010.0;2X75G ALLUMETTES JAMBON CUIT;6066934;168.35501881993503;65;65;
3560070874989.0;12X OEUFS PPA FQC CRF;5053365;168.20904829500003;66;66;
3245412511561.0;4X150G YRT ALA GRECQUE CRF EXT;2594348;167.45831683929003;67;67;
3560070392742.0;10X OEUFS FRAIS SIMPL;3856886;166.66806366000003;68;68;
3270190023661.0;2X100G LARDONS NAT CRF CLASS;843453;166.25906820864003;69;69;
3270190207443.0;BLE 1L LAIT MONT ENT CRF EXT;1101205;164.422113585;70;70;
3560070837984.0;1KG RIZ BASMATI CRF EXTRA;4957752;163.597499725;71;71;
3068320110097.0;PET 1L BADOIT ROUGE NEW PACK;5029512;162.75975094423003;72;72;
3560070323289.0;500ML PUREE DE TOMATE CRF CLAS;3764310;161.71196123312;73;73;
3560071448271.0;PET 1L EAU MIN INT PETIL CRF C;7440944;161.70989969847002;74;74;
3560070944286.0;18 OEUFS TT CALIBRE PPA CRF OR;5482395;159.99046357500004;75;75;
7613036249928.0;PET 1 5L EAU MIN  VITTEL;6349858;159.139372143385;76;76;
3254381204312.0;12X50CL CRISTALINE;4042746;158.83514853003499;77;77;
3560070230228.0;BOC37CL OLIVE VRT DENOYT CRF;3291055;157.8546532;78;78;
3560070711994.0;360G PAINS AU CHOCOLAT CRF CLA;4745043;157.84577554770001;79;79;
3560071094898.0;2X100G ALLUMET FUM SSA CRF CLA;6282768;154.50993661293003;80;80;
3254381014522.0;PET 2L EAU SOURCE;1775047;153.602502380415;81;81;
3240931548135.0;720G GNOCCHI A POELER LUSTX6;7639375;153.55307580075;82;82;
3560070257096.0;300G BQ FROMAGE NATURE CRF CLA;3407479;152.66830889718003;83;83;
3245412373039.0;BRK 2L PUR JUS ORANGE CRF EXTR;2526344;152.05325909094003;84;84;
3560070907045.0;200G X10 FROM FONDU CHED CRF;5369080;151.55964599076003;85;85;
3560071256098.0;1L EAU MIN NAT PRCE NR CRF CLA;7057444;151.107868750945;86;86;
7613035866386.0;PET 1 5 L CONTREX;6140823;151.07744638960997;87;87;
3560070778065.0;8X100G FRO BLC NAT 3  CRF CLA;4801838;148.37524656561004;88;88;
3560070433063.0;500G 21T PDM SS CR CRF CLASS;3965522;147.80653258914003;89;89;
3270190021179.0;X6 OEUFS CRF BIO;1109658;146.63526340500002;90;90;
3270190021438.0;16X125G YT NATURE CRF CLASS;843344;146.46442561821004;91;91;
3560071095826.0;2X1/4 LIST ENT NAT CRF CLA;6448466;145.145144830275;92;92;
3270190021162.0;BRK 1L LAIT UHT MONT ENT CRF;843402;144.3074255;93;93;
3245412897993.0;16X125G YRT FTS MIXES CRF CLAS;2791007;143.92288872432002;94;94;
5000112611861.0;PET 1 75L  COCA;6545729;142.91194324492;95;95;
3428273980046.0;1L S/LACTOSE 1 2 MG ML LACTEL;766548;141.686331445;96;96;
8000430138719.0;125G MOZZARELLA BOULE GALBANI;6158370;141.11364351933003;97;97;
3245413442338.0;12X125G YAOURT NATURE CRF BIO;3088822;139.51398060666;98;98;
8005110170300.0;3X400G POLPA FINE MUTTI;5344414;139.09068261768002;99;99;
3616479277699.0;15 SACS POUB 50L CX 100  RECY;7469512;138.4173265;100;100;
3329770077003.0;850G SKYR NATURE YOPLAIT;7312481;138.11301406575;101;101;
3270190205678.0;6  OEUFS PLEIN AIR CRF ORIGI;1109385;137.05698636000002;102;102;
3560071139902.0;3X1/4 MAIS SS SUCRE/OGM CRF CL;6413742;136.12919974147;103;103;
3154230809302.0;BPARIS JAMBON A L'ETOUFFEE 4T;7536907;134.73475273044002;104;104;
3560070332618.0;4 RLX ESSUIE TOUT BLC CRF ESSE;3720780;134.67711363499998;105;105;
3560070913572.0;150G MOZZA VCH BILLE CRF CLASS;5513097;132.38345190051004;106;106;
7613035040793.0;LT2X205G DESSERT NOIR NESTLE;5624782;129.33985932713998;107;107;
3100881040809.0;ST YORRE 1 15 L;6712696;129.13170322848;108;108;
3560071413675.0;125G BURRATA DI BUFALA CRF EXT;7186467;127.39477097547001;109;109;
3270190153917.0;720ML HV XF C/R MAIN CRF EXTRA;1040216;126.62311006438001;110;110;
3017620425035.0;1KG NUTELLA;6449367;125.37075721500001;111;111;
3179730115821.0;PET 1L EAU MINERALE CONTREX;819623;124.85337091884;112;112;
3245415348812.0;330G CHIPOLATA X6 CRF;4856359;124.24971198159001;113;113;
8076809523547.0;200G SCE PESTO ROSSO;2143736;123.597837416;114;114;
3560071457389.0;BK 1L LAIT ENTIER CRF CLASSIC;7539285;123.22087108000001;115;115;
3270190022824.0;250G BEUR MOULE DX BRETA CRF O;1039469;123.04067356620003;116;116;
3560070316991.0;X15 MOUCHOIR MINI CRF SOFT;3649404;122.83003356085501;117;117;
3560071455804.0;100G GRANA PADANO RAPE AOP CRF;7698595;122.49241540537504;118;118;
3560070323067.0;4/4 HARICOT VERT XF CRF CLASSI;3680407;121.66600274598002;119;119;
3560071098285.0;12X OEUFS DJP SOL CRF  CLASSIC;6557621;120.61981692000003;120;120;
3270190118862.0;1L HUILE TOURNESOL CRF CLASSIC;843694;120.16873958018;121;121;
3560071261788.0;150G CHIPS PAYSANNE CRF ORI;7214603;120.02702379824;122;122;
3560070935475.0;125G MOZZARELLA SIMPL;5509240;119.39820890445;123;123;
3560071000035.0;1/4 MRCX THON LISTAO NAT SIMPL;5662642;119.19339808677;124;124;
3560070435272.0;BP 50CL LAIT UHT1/2ECR BIO CRF;3970901;119.03890079000001;125;125;
5449000267412.0;COCA COLA PET 1 25L CT;6693287;118.85530640417001;126;126;
3560071096298.0;240G JB PARIS 6T DD CRF CLASS;6250648;118.35475079886001;127;127;
3228857000913.0;650G 100  MIE NATURE PT;6465251;118.22706058185003;128;128;
3560070930036.0;250G COMTE CARREFOUR EXTRA;5603881;116.54814271432502;129;129;
3270190020660.0;1KG HARICOTS VERT EX FIN CRF;843517;116.20788726384004;130;130;
3245412950872.0;2 X1/2 BAGUET PRECUITES CRF CL;2814946;115.01782411023004;131;131;
3560071252038.0;225G CHORIZO DOUX CRF EXTRA;6971462;114.49618570359002;132;132;
3560070273546.0;1/2 POIS CHICHES CRF CLASSIC;3737822;114.450513669;133;133;
3616479277682.0;SACS POUBELLE NOIR 30L;7469505;113.6789107;134;134;
3155251205500.0;250G PL BEUR DX PRESIDENT;6213130;112.94118112995002;135;135;
3560071188931.0;500ML LIQ VAIS PS  ALOE CRF ES;6697102;112.41253941500001;136;136;
3154230801368.0;KNACKI ORIGINAL PORC 10PCE 350;7426604;111.5872297281;137;137;
3270190020875.0;50CL SP LAIT CRE 15 MG CRF CLA;843391;111.13847083008002;138;138;
7322540819342.0;PHR12 ROSE BLANC 50 ANS LOTUS;5800465;110.20805206227001;139;139;
3270190199359.0;2X75G DES JAMBON PARIS CRF CL;1830755;109.55031997909501;140;140;
3270190020936.0;1KG FROMAGE FRAIS 0 MG CRF CLA;843380;109.06200914211001;141;141;
3256540000704.0;700G PAINS LAIT X20 PASQUIER;5512335;107.924671835325;142;142;
3270190021001.0;50CL CREME FR EPAISSE CRF CLA;843389;107.08525822464001;143;143;
7622210449931.0;3X300G PRINCE CHOCOLAT;5729077;106.96272531525003;144;144;
3468570116601.0;1L ROZANA EAU GAZEUSE NATUREL;2158792;106.78955640465001;145;145;
3560070820597.0;BRK 1L PJ POMME FR CRF BIO;5006828;106.74909142452002;146;146;
3560071099213.0;3X20CL CREM UHT S E 30 CRF CLA;6549982;106.59020935680003;147;147;
3270190027447.0;3X20CL CREME UHT 30  CRF CLA;843404;106.12610104320001;148;148;
3560070167470.0;PET 1 5L PJ ORANGE CRF EXTRA;3004279;104.94548420973;149;149;
3270190128724.0;PQ 1KG FARINE TYPE 65 CRF BIO;1102088;104.40930849776001;150;150;
3560070379545.0;200G EMMENTAL RAPE SIMPL;3835047;104.31332902012502;151;151;
3560071472719.0;550G PDM GT CPLT SA CRF CLA;7622991;104.17908206457001;152;152;
3560070837885.0;400G CHAMPIG PARIS EMINC CRF C;7382490;102.347508793305;153;153;
3270190021056.0;BRK 1L LAIT MONT 1/2EC CRF EXT;843401;102.045965175;154;154;
3560070275267.0;1L PET PUR JUS POMME CRF EXTRA;3477650;102.04137089778001;155;155;
3560071269524.0;X3 ESSUIE TOUT COMPACT SIMPL;7072302;100.89739587;156;156;
3560070586042.0;BP 1L LAIT ECREME BIO CRF;4491238;100.72069290000002;157;157;
3270190199946.0;100G JAMBON ITALIEN 6T CRF EXT;1857088;100.64735678884502;158;158;
3560070262557.0;125G MOZZARELLA  CRF BIO;3391980;99.92034441036002;159;159;
3560071406073.0;4X100G SKYR NATURE CRF;7115498;99.85719425571001;160;160;
3270190022510.0;2X230G LOT PATE FEUILLETEE CRF;1100060;99.5621108058;161;161;
3560070837052.0;500G BASMATI CRF EXTRA;4957754;99.513222605;162;162;
3133200094856.0;24 RLX PH COLOR AQUA LOTUS;5270679;99.02210615038001;163;163;
3270190021278.0;300G COEUR COMPLICE CRF CLASSI;843413;98.98983141390002;164;164;
3560070614202.0;500G FLOCONS AVOINE CRF ORIG;4872368;98.85347261601;165;165;
3270190021070.0;500G PAIN DE MIE MOELL CRF CLA;843576;97.73033330556002;166;166;
3270190020103.0;10X100G STK HACH 15  SG CRF EX;843511;97.62234351957;167;167;
3560071513658.0;100G PEPITES CHOCO NOIR CRF;7731239;97.587160232;168;168;
3245412901454.0;125G NX CAJOU GRIL SS CRF CLAS;2794012;97.487175801475;169;169;
3560070822294.0;1KG RIZ INCOLLAB 10 MIN CRF CL;5181520;97.45168795500001;170;170;
3560070143368.0;1KG PDT RISSOLEE CRF CLASS;2368127;97.44437490192001;171;171;
3560071245962.0;250G EMMENTAL BLOC CRF CLA;6930658;97.41681847080001;172;172;
3560071484453.0;PET 1L EAU MIN GAZEU CRF CLASS;7569336;97.34089519281002;173;173;
3560070854998.0;1L PET HUILE OLIVE VIERGE CRF;5027531;97.09586707441;174;174;
3329770051096.0;PETIT YOPLAIT NATURE 60GX12;5148276;96.29667371808002;175;175;
3176571983008.0;VIVA VITAMINE BRIQUE 1 L;31040;96.00861370000001;176;176;
3560070930128.0;450G COMTE CARREFOUR EXTRA;5604012;95.68547691030001;177;177;
3014230002076.0;75ML DENT PROCTCARIE SIGNA;56117;95.18399984;178;178;
3154230809869.0;BPARIS JBN ETOUFFEE CSNI 4T 14;7536923;95.07790594872002;179;179;
8076809513753.0;190G SCE PESTO ALLA GENOVESE;1147801;94.68169219728;180;180;
5000112611878.0;PET 1 75L COCA COLA ZERO;6545746;94.58138381131;181;181;
3266980891015.0;300G FILETS POULET BLANC LG;6509083;94.57415505000002;182;182;
3560070714568.0;400G VIANDE HACHEE 15 MG CRF E;4709544;93.84753547152;183;183;
3240931548111.0;325G GNOCCHI A POELER  LUSTX9;7639774;93.06716272312502;184;184;
3770019583043.0;6 OEUFS PPA NOUS ANTI GASPI;7526357;92.54972425500002;185;185;
3266980123994.0;720G FILET POULET BLANC LG;1027956;92.48929348500002;186;186;
7322540818796.0;JUST1 PH 6RLX 50 ANS PAL LOTUS;5800476;92.35416067644002;187;187;
3523230028431.0;200G BUCHE DE CHEVRE SOIGNON;5128864;92.21735502000001;188;188;
3228021170046.0;200G EMMENTAL RAPE PRESIDENT;6158089;91.96309255522502;189;189;
3497917000907.0;125G CHIPS FROM JURA BRETS;5575781;91.45100234627499;190;190;
3270190025795.0;250G PLQ BEURRE DX BIO CRF;1106330;91.09742177497502;191;191;
3245414659056.0;6X30G CHIPS ANCIEN CRF ORIG;3699981;89.826925349005;192;192;
3560070888481.0;200G BURRATA CARREFOUR;5140722;89.5028048316;193;193;
3245412621963.0;1/2 HARICOT ROUGE CRF CL;2641909;89.40604832496;194;194;
3560070367221.0;385G PATE PIZZA CARREFOUR CLAS;3832955;89.34157553724002;195;195;
3256540000698.0;350G PAINS LAIT X10 PASQUIER;5512208;89.12898008838002;196;196;
3560071098292.0;20X OEUFS DJP SOL CRF  CLASSIC;6557620;88.10806266000002;197;197;
3154230810131.0;BPARIS  25  DE SEL CSNI 4T 140;7536936;87.71922087043501;198;198;
3560071269661.0;330G 4 MAXI BURG SS ADD CRF CL;7434890;87.04297033875002;199;199;
3560070514847.0;250G RICOTTA CRF CLASSIC;4331445;87.00846436908002;200;200;
3560071006822.0;1/2 MAIS SS AJOUTE CRF CLASSIC;5791514;86.747522690815;201;201;
3248340056449.0;1L LAIT ENTIER CQLP;6540280;86.672806785;202;202;
3245414620131.0;710G COMPO POMME SSA CRF;3681607;85.77709943007001;203;203;
3270190180982.0;3X1/2 PULPE TOMATE CARREFOUR;1115078;85.62743201448001;204;204;
7613035833302.0;PET 1L PERRIER F BULLES NEW2;6044664;85.36602942086002;205;205;
3560071245719.0;450G EMMENT BLOC CRF CL;6930636;84.83573646450002;206;206;
3560070719266.0;160G JB CUIT SUP 4T TSR CRF EX;4681833;84.086062547265;207;207;
3560070471232.0;BRK 1L JUS ABC MULTIF CRF CLAS;4075975;83.88302029464;208;208;
3560071245979.0;3X70G EMMENTAL RAPE CRF CL;6930576;83.62379737215002;209;209;
3228857000852.0;500G 100  MIE PTES TRANCHES HA;6461865;83.59152734097002;210;210;
3266980138721.0;200G PANE PLTX2 S/A LE GAULOIS;1366970;83.48510875500001;211;211;
3270190005100.0;BLE 75CL SIR GRENADINE CRF CLA;843829;82.65723179175001;212;212;
8024884500403.0;PET 1 5L EAU MINER COURMAYEUR;997072;82.56628866319;213;213;
3270190213819.0;BLE 50CL LAIT MONT 1/2EC CRF;1467812;82.49083649500001;214;214;
9002515601018.0;PET 75CL PAGO ACE;6541267;82.38510921795;215;215;
5053990155354.0;175G PRINGLES SOUR CREAM/ONION;6951487;82.14131802034001;216;216;
3560070808762.0;1/2 THON ALB PREC NAT CRF EXTR;4895510;82.12924331739;217;217;
3560070942312.0;400G BUCHE DE CHEVRE CRF CLASS;5656319;81.94412412000001;218;218;
3560070720859.0;80G CHOC NOIR 72  CRF SEL;4764971;81.51302116001;219;219;
3266980033613.0;200G CORDON BLEU POULET GAULOI;648482;80.85646090615501;220;220;
3560070906987.0;200G X10 FROM FONDU CROQUE CRF;5369086;80.75593432026001;221;221;
3033491451652.0;12X60G NAT GERVAIS;6719201;80.70317825805002;222;222;
3245415074230.0;500G HACHE VRAC 5  CRF;4087565;80.51910613263001;223;223;
3227061000023.0;10X100G SH PUR BOEUF CHARAL;98158;80.46148539343501;224;224;
3270190118817.0;X3 EPONGES GRATTANTES CRF EXP;843946;80.17396605335;225;225;
3560070862047.0;2X100G BACON ALLUM FUM CRF CLA;5037812;79.82324581608;226;226;
5000112611762.0;PET 1 25L C COLA ZERO;6545824;79.55762609399;227;227;
3245413152527.0;300G LAITUE ICEBERG CRF;2926029;78.86674758852003;228;228;
3560070384259.0;125G FEUILLE CHENE CARREFOUR;3835070;78.58991423115002;229;229;
3560070391073.0;200G 4 GALETT BLE NOIR CRF BIO;3845199;78.52875829191002;230;230;
8886303210238.0;200ML LAIT DE NOIX COCO KARA;4679375;78.45611868;231;231;
3245412801013.0;260G PATE A PIZZA ROUL CRF CLA;2739922;78.23995964208001;232;232;
3560070386352.0;370G TORTIL BLE WRAP CRF SENS;3869194;78.22051472;233;233;
3266980123987.0;720G FILET POULET JAUNE LG;1027959;78.07655484000001;234;234;
3560070328918.0;1KG PATES COQUILLETTES QS CRF;3746932;76.99089765276001;235;235;
3560070120451.0;1KG PDT NOISETTE CRF CLASSIC;5159529;76.94239014864003;236;236;
3032220061100.0;200G BURGER EMMENTAL/CHEDDAR;26203;76.78563273126002;237;237;
3560070830596.0;200G CHOC NOIR DESSERT SIMPL;4942625;76.768045757095;238;238;
3560071094973.0;2X100G ALLUMET NAT SSA CRF CLA;6282764;76.60551882127501;239;239;
3560071245634.0;350G CHIPS NATURE LISSE;6933243;76.524961371365;240;240;
3017230000059.0;37CL OLIV CONFIT DENOY TRAMIER;4435975;75.9822771;241;241;
3124480191182.0;PET 2L OASIS TROPICAL;6780208;75.69036379356001;242;242;
3560071472726.0;550G PDM GT NATURE SA CRF CLAS;7623014;75.59871197769002;243;243;
3154230802136.0;HERTA DES DE LARDONS FUMES 200;7315448;75.36566071318501;244;244;
3560070778096.0;12X60G PETIT SUISS 10  CRF CLA;4808308;75.29256969687002;245;245;
3560070981083.0;150GR FILET DE BACON CRF EXT;5621024;75.24730705014001;246;246;
3560070559084.0;PET 1 5L LIMONADE CRF CLASSIC;4333829;75.21191105179;247;247;
3560070531455.0;66G LEVURE CHIMIQUE CRF  CLASS;4233454;74.95298229974999;248;248;
3560070329038.0;1KG PATES FUSILLI QS CRF CLASS;3747028;74.89590724044001;249;249;
3560070339587.0;1KG SUCRE MORCEAUX;3823316;74.774806805;250;250;
3245411386702.0;250G BEURRIER TENDRE DX CRF CL;1982272;74.44768710150002;251;251;
3270190117308.0;1KG FARINE BLE T45 CRF CLASSIC;843657;74.440985444175;252;252;
3095754220016.0;4TR JB S C  LE TRANCHE FIN  25;4491289;74.32579823841002;253;253;
3245412730771.0;16X100G COMPOT POMME CRF CLA;2694092;74.07615872754002;254;254;
3123930650026.0;200G COMTE AOP ENTREMONT;2684666;74.04370740405001;255;255;
3270190025566.0;250G PLQ BEURRE 1/2SEL CRF CLA;1039473;73.98599601870002;256;256;
3560071014094.0;1L DOUCEUR AMANDE SSACAL BIO;5983508;73.978789375645;257;257;
3560071085605.0;12X125G YAG NATURE CRF EXTRA;6279875;73.92758967949501;258;258;
3560070955527.0;1/4 THON LIST NAT PECHE CRF CL;5511717;73.75219726711501;259;259;
3560070669981.0;80G CHOCO NOIR 80  CRF SEL;4630254;73.65710161876;260;260;
3033491279720.0;4X125G VANI DANETTE;6692326;73.553221059345;261;261;
7613035648463.0;390G PATE PIZZA FINE RECT HERT;5946573;73.51149361266002;262;262;
3560070669905.0;420G SCE TOMATE BSLC CRF CLASS;4580210;73.46885405472;263;263;
3270190121909.0;370G MOUTARDE DE DIJON CRF CLA;843683;73.33173255;264;264;
3574661701028.0;250ML LPM RECH CREM LAV LAIT;7736323;73.21393057;265;265;
3560070439140.0;4/4 HARICOTS ROUGES CRF CLASSI;3996504;72.560129581;266;266;
8004503301055.0;2X25G EXTRA DUO CUBES LEVURE;2864550;72.53916252336002;267;267;
3017620422003.0;400G NUTELLA;5829450;72.21261374;268;268;
3560071062316.0;150G BATONNET CHOCOLAT LT CRF;5962371;72.05063601750001;269;269;
4008429694608.0;10L HYGIENE PLUS CATSAN;136011;71.947559285;270;270;
3451790988042.0;3X20CL UHT FL ENT 30  E V;5140951;71.34891807744;271;271;
3270190023524.0;8X100G FRO BLC NAT 0  CRF CLA;843379;71.26389198405;272;272;
3228857000883.0;500G EXTR MOELLEUX NAT HARRY'S;6509726;71.20871869104002;273;273;
3270190207337.0;600G HARICOTS VERT T F CRF BIO;1186126;70.97763142656002;274;274;
3083680973939.0;4/4 RATATOUILLE CASSEGRAIN;4122116;70.85565273238001;275;275;
3560071096311.0;400G JB PARIS 10T DD CRF CLASS;6257181;70.84658730181502;276;276;
5449000259233.0;BTE 20X33CL COCA COLA;7202325;70.83515518786;277;277;
3270190020868.0;20CL SPEC LAIT 15 MG CRF CLA;843390;70.60634477568001;278;278;
3154230802280.0;150G DES LARDONC FUME CSN;7315628;70.49478957426001;279;279;
3245413808196.0;190G PESTO VERDE CRF CLASSIC;3307215;70.422023644;280;280;
3076820002064.0;BT1/2 OLIVE NRE DENOY CRESPO;505020;70.26888107;281;281;
3329770071391.0;YOPLAIT PAT PATROUILLE 50GX12;6979455;70.24672126341001;282;282;
3270190207924.0;500G BRIOCHE TRCH PB CRF CLASS;1104629;69.66767362527001;283;283;
3560070262595.0;500G POMMES DAUPHINES CRF;3399959;69.26913269712001;284;284;
3270190020295.0;250G BEU MOUL 1/2S BRETCRF ORI;843394;69.10938395662501;285;285;
3270190178880.0;2X120G BARQ CHOCOLAT CRF CLA;1409530;68.98925706225;286;286;
3560070275328.0;PET 1L PJ MULTIFRUITS CRF EXTR;3562126;68.72049184488;287;287;
3302740046926.0;8 T FINES BLC PLT DORE AU FOUR;7222733;68.62974493513501;288;288;
3240931540177.0;X6 GAP EXT FRO MAXI 500G LUST;5713878;68.44540087125002;289;289;
3245414229228.0;200G FROM FRAI LAI CHEVR CRF C;3525237;68.43784702500001;290;290;
7322541086507.0;LOT BATONNETS BIO SACHET X160;6699108;68.23679691500001;291;291;
3560070555390.0;500G PENNE RIGATE QS CRF CLASS;4432459;68.03205707376;292;292;
3560071016944.0;4X125G YT NATURE CRF CLASSIC;6046746;67.96153169586002;293;293;
3428272950057.0;1L DEMI ECREME LACTEL BIO;566562;67.706688005;294;294;
3228857002184.0;550G AMS NATURE SSA;7853208;67.60589661441001;295;295;
3168930163480.0;ALVALLE GAZPACHO ORI 1L C;7085312;67.47201224347502;296;296;
3560071448936.0;500G FRAMBOISE ENTIERE CFR CLA;7394461;67.44436516620001;297;297;
3038359008603.0;220G SCE TUBE TOMATES CUISINEE;6662228;67.2602185008;298;298;
3560070370344.0;250G BLEU CREMEUX CRF CLASSIC;3830478;67.23376393275002;299;299;
3560070820542.0;BRK 1L PJ ORANGE S/P CRF BIO;5006759;67.19201115438001;300;300;
3245412563256.0;320G TORT BLE WRAP X8 CRF SENS;2611364;66.940975135;301;301;
3228857000166.0;500G 100  MIE COMPLET HARRY'S;5645627;66.72789795708002;302;302;
3270190021889.0;125G BOUQUET MACHE CRF;1084039;66.62456134038001;303;303;
3270190028505.0;450G PC COCKTAIL CRF EXTRA;1080682;66.61839740184001;304;304;
3245413646842.0;100G CHORIZO DOUX 20TR CRF EXT;3210698;66.53560724694002;305;305;
3228857002191.0;825G AMS NATURE SSA;7864499;66.39486398361001;306;306;
3240931547213.0;GNOCCHI 390 GR LUST     X8;7431958;66.33938853675002;307;307;
3560071435394.0;200G SAUMON ATL FUME DECONG SI;7292738;66.22843764303002;308;308;
